Date,Close
 2018/08/07,44.66
 2018/08/08,44.15
 2018/08/09,45.14
 2018/08/10,44.98
 2018/08/13,44.59
 2018/08/14,43.65
 2018/08/15,42.02
 2018/08/16,42.32
 2018/08/17,41.12
 2018/08/20,41.7
 2018/08/21,42.56
 2018/08/22,41.71
 2018/08/23,41.22
 2018/08/24,41.38
 2018/08/27,42.91
 2018/08/28,43.31
 2018/08/29,42.51
 2018/08/30,41.8
 2018/08/31,41.6
 2018/09/03,41.73
 2018/09/04,42.28
 2018/09/05,41
 2018/09/06,40.34
 2018/09/07,40.3
 2018/10/29,36.27
 2018/10/30,36.33
 2018/10/31,37.04
 2018/11/01,38.62
 2018/11/02,40.98
 2018/11/05,41.28
 2018/11/06,40.18
 2018/11/07,40.78
 2018/11/08,40.63
 2018/11/09,39.77
